H,MSANT,2025/08/29,MSANT,80
MSANT0000022,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,CSCO,*,21959.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,27846208.00,1.00000000,TECNOLOGIA DE LA INFORMACION,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,3960000000,0.000,0,27846208.00
MSANT0000023,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,DE,*,6538.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,42160765.00,1.00000000,INDUSTRIAL,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,270827000,0.000,0,42160765.00
MSANT0000024,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,DHI,*,12059.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,39384897.00,1.00000000,INDUSTRIAL,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,298124000,0.000,0,39384897.00
MSANT0000025,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,DIS,*,24976.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,50887216.00,1.00000000,SERVICIOS DE TELECOMUNICACIONES,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,1797930000,0.000,0,50887216.00
MSANT0000026,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,EL,*,20866.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,34183272.00,1.00000000,PRODUCTOS DE CONSUMO FRECUENTE,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,359889000,0.000,0,34183272.00
MSANT0000027,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,ETN1,N,4040.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,27500078.00,1.00000000,INDUSTRIAL,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,389300000,0.000,0,27500078.00
MSANT0000028,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCRNV,1,FEMSA,UBD,551000.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,110181947.00,1.00000000,PRODUCTOS DE CONSUMO FRECUENTE,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,2022670000,0.000,0,110181947.00
MSANT0000029,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCRNV,1,GAP,B,312000.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,108521341.00,1.00000000,INDUSTRIAL,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,429485000,0.000,0,108521341.00
MSANT0000030,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCRNV,1,GCC,*,240000.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,42684801.00,1.00000000,MATERIALES,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,337400000,0.000,0,42684801.00
MSANT0000031,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCRNV,1,GENTERA,*,910000.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,25034422.00,1.00000000,SERVICIOS FINANCIEROS,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,1582740000,0.000,0,25034422.00
MSANT0000032,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCRNV,1,GFNORTE,O,1121000.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,177811039.00,1.00000000,SERVICIOS FINANCIEROS,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,2813160000,0.000,0,177811039.00
MSANT0000033,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCRNV,1,GMEXICO,B,1499000.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,158048821.00,1.00000000,MATERIALES,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,7785000000,0.000,0,158048821.00
MSANT0000034,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,GOOGL,*,65061.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,165028867.00,1.00000000,TECNOLOGIA DE LA INFORMACION,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,6664000000,0.000,0,165028867.00
MSANT0000035,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,GS,*,6513.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,63248196.00,1.00000000,SERVICIOS FINANCIEROS,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,302721000,0.000,0,63248196.00
